,Unnamed: 0,station_nm,dec_lat_va,dec_long_va,state
4885,28017201,094N39W26BDA        2008IACRN-1,42.93416667,-95.4177778,IA
4886,28019324,WK-06/19E/31-1301,42.93568056,-88.29138889,WI
4887,28021947,30.00S/08.00E-30CDC01,42.93276667,-121.818825,OR
4888,28022533,"Local number, Mt-553, at Fultonville NY",42.93991667,-74.35175,NY
4889,28023715,IW-06/03E/32-0032,42.94570278,-90.1721222,WI
4890,28024470,IW-06/03E/32-3623,42.946075,-90.1721083,WI
4891,28026348,"Local number, E-1196, near Clarence NY",42.95280278,-78.6031667,NY
4892,28032943,"Local number, Mt-552, near Fonda NY",42.95219444,-74.4048611,NY
4893,28033224,094N05W16ACC            BS2-E Quarry Well Co X16,42.9599839,-91.4343064,IA
4894,28035218,05S 17E 26ACA1,42.96254444,-114.4021833,ID
4895,28035572,30.00S/10.00E-24AAB01,42.9630138,-121.4736554,
4896,28036516,"Local number, Ot-1133, near Manchester NY",42.96741667,-77.25288889,NY
4897,28044535,"Local number, Se-549, at Montezuma NWR NY",42.9725,-76.7703333,NY
4898,28048530,"Local number, Lv-330, Caledonia NY",42.97580556,-77.8440833,NY
4899,28056071,"Local number, Ot-900, near Manchester NY",42.97741667,-77.2285556,NY
4900,28061988,"Local number, Lv-333, near Caledonia NY",42.97888889,-77.89138889,NY
4901,28064981,"Local number, M-292, near Chittenango Falls NY",42.97938889,-75.84575,NY
4902,28070867,35-071-23ccd01,42.98385589,-105.352483,
4903,28073064,"Local number, Gs-190, at Batavia NY",42.987,-78.1481944,NY
4904,28080923,"Local number, E-1929, SUNY Buffalo NY",43.00163889,-78.7779167,NY
4905,28083498,35N44W17DBCA (OST Shallow North well),43.0074859,-102.5221056,SD
4906,28109376,30.00S/07.00E-06AAA01,43.00800278,-121.9237389,OR
4907,28118167,095N06W28DDAA       1988Deer Creek DCW-1,43.011093,-91.5484791,IA
4908,28119533,07N 02W 09BBCD 01 CLINTON CO (ST. JOHNS),43.01308735,-84.56054159,MI
4909,28126896,1N-04E-33ddb01,43.01412599,-108.4031603,WY
4910,28132032,WK-06/19E/02-0006,43.01488889,-88.2265833,WI
4911,28136308,29.00S/09.00E-32DBA01,43.0151861,-121.6707972,
4912,28138069,"Local number, M-178, Valley Mills NY",43.0158611,-75.59438889,NY
4913,28156181,"Local number, W-188, Cambridge NY",43.0222222,-73.3894722,NY
4914,28158202,"Local number, He-1836, at Little Falls NY",43.02244444,-74.8750833,NY
4915,28164088,35N28W11DBBB RST GW WELL RB-20 NR SD-NE STATE LINE,43.02388889,-100.5794444,SD
4916,28164877,095N06W20CDAB           BS4,43.02581428,-91.58014739,IA
4917,28168344,095N05W22CBAA           BS3,43.0291496,-91.4251393,IA
4918,28169676,"Local number, Gs-217, near Batavia NY",43.02963889,-78.1704444,NY
4919,28175938,"35N30W 6DDD2 RST GW WELL M-5 NR ST. FRANCIS, SD",43.03138889,-100.8861111,SD
4920,28179274,"35N29W 2DDDD RST GW WELL M-10 NR OLSONVILLE, SD",43.03218829,-100.6887916,SD
4921,28182603,095N24W21ADAD       1996NAWQA IADRN-2,43.0331111,-93.6755278,IA
4922,28184198,095N08W19BAD        2008IACRN-3,43.03416667,-91.8366667,IA
4923,28189969,NH-GTW  141,43.03675488,-70.84727708,NH
4924,28190813,"Local number, Od-1825, Camillus NY",43.04538889,-76.3013056,NY
4925,28205774,"Local number, Mo-11, near Powder Mill Park NY",43.048,-77.47575,NY
4926,28213410,"36N30W36DDDA RST GW WELL RB-8 NR ST.FRANCIS, SD",43.0471878,-100.7871283,SD
4927,28214199,ML-07/21E/20-8016,43.04986389,-88.0465278,WI
4928,28215761,ML-07/21E/20-8017,43.049825,-88.0467667,WI
4929,28217355,ML-07/21E/20-8031,43.0498583,-88.0466333,WI
4930,28217507,ML-07/21E/20-8034,43.0498,-88.0466056,WI
4931,28218317,ML-07/21E/20-8018,43.0498,-88.0469556,WI
4932,28219911,ML-07/21E/20-8019,43.05005278,-88.0465472,WI
4933,28221505,ML-07/21E/20-8020,43.05034167,-88.0463611,WI
4934,28223099,ML-07/21E/20-8021,43.05035556,-88.0464583,WI
4935,28224693,ML-07/21E/20-8022,43.0503361,-88.0467083,WI
4936,28226287,04S 05E 29ADAC1 PZMW16,43.0505333,-115.8780333,ID
4937,28227263,04S 05E 29ADAA2 PZMW 8,43.0513111,-115.8769222,ID
4938,28228066,04S 05E 29ADAB1 PZMW12,43.05114444,-115.8771722,ID
4939,28228869,04S 05E 29ADAA1 PZMW7,43.0515333,-115.8770889,ID
4940,28230507,04S 05E 29ADAA5 PZMW14,43.05161667,-115.8771167,ID
4941,28231310,04S 05E 29ADAB2 PZMW13,43.0514222,-115.8773389,ID
4942,28232286,"Local number, Wn-594, near Newark NY",43.0530833,-77.0867222,NY
4943,28236246,ML-07/21E/20-8028,43.05298889,-88.0461861,WI
4944,28236420,ML-07/21E/20-8033,43.05299167,-88.0461722,WI
4945,28237310,ML-07/21E/20-8029,43.0530083,-88.0462556,WI
4946,28238238,ML-07/21E/20-8030,43.05305,-88.0463917,WI
4947,28239521,36N28W33BDDB (RST well R-19 near Olsonville SD),43.05388889,-100.6222222,SD
4948,28243544,"Local number, Sa-529, Saratoga Springs NY",43.0576111,-73.79752778,NY
4949,28260495,"36N26W32BAA RST GW WELL M-22 NR LITTLEBURG, SD",43.06027778,-100.4088889,
4950,28264246,"Local number, Fu-271, Gloversville NY",43.06805556,-74.3736111,NY
4951,28266967,DN-07/09E/23-1297,43.0683722,-89.3928,WI
4952,28271004,DN-07/09E/23-6212,43.0690472,-89.3960528,WI
4953,28272011,"36N29W29ABDD RST GW WELL R-7 NR ST.FRANCIS, SD",43.0708333,-100.7541667,SD
4954,28276034,WK-07/19E/15-4454,43.0710861,-88.2452028,WI
4955,28280109,WK-07/19E/16-4453,43.07124167,-88.2460611,WI
4956,28281672,WK-07/19E/16-4436,43.07115,-88.2462444,WI
4957,28285747,WK-07/19E/16-4235,43.07124444,-88.2462556,WI
4958,28293779,36-062-28bbd01  ETSI T-1,43.072469,-104.33578,
4959,28301517,36-062-28ab 01  ETSI T-2,43.07274689,-104.30939,
4960,28322835,DN-07/09E/19-0064,43.0742833,-89.4801722,WI
4961,28338044,08N 01W 13BC01 CLINTON CO (VILLAGE OF ELSIE),43.08169488,-84.3858147,MI
4962,28339865,36-073-24ba 01,43.08385579,-105.5619352,WY
4963,28340410,096N24W32CBC        2008IACRN-2,43.08603056,-93.714275,IA
4964,28346384,DN-07/07E/04-6021,43.11151667,-89.6646667,WI
4965,28348442,28.00S/10.00E-27DBD01,43.11333056,-121.5154389,OR
4966,28356840,DN-07/07E/03-6023,43.11596944,-89.6490194,WI
4967,28358898,DN-07/07E/03-6024,43.11653056,-89.64915,WI
4968,28360956,DN-07/07E/03-6022,43.1159583,-89.6494694,WI
4969,28363014,"36N29W 2CDCC RST GW WELL M-12 NR LAKEVIEW, SD",43.1182988,-100.7026816,SD
4970,28365978,DN-08/08E/36-1440,43.12155556,-89.4875361,WI
4971,28371348,"36N32W2BAA RST GW WELL S-2 NR SPRING CREEK, SD",43.12388889,-101.0597222,SD
4972,28375099,"Local number, Ni-869, at Shawnee NY",43.12777778,-78.841,NY
4973,28382850,ML-08/21E/26-8035,43.128425,-87.9693111,WI
4974,28384039, 37N28W34ABDA RST GW WELL RB-16 NR OLSONVILLE SD,43.14107679,-100.6157345,SD
4975,28384825,2N-01E-13cdc01 Streambank well at station 06227600,43.14277778,-108.7088889,WY
4976,28387723,"Local number, Wn-619, Marion NY",43.1535833,-77.1753333,NY
4977,28389258,"Local number, Ol-27, near West Shelby NY",43.15677778,-78.40363889,NY
4978,28395078,"Local number, Fu-275, at Wheelerville NY",43.15825,-74.4841667,NY
4979,28400031,"37N27W18DDAB RST GW WELL RB-17 NR OLSONVILLE, SD",43.1763546,-100.5521215,SD
4980,28400820,"Local number, W-533, Salem NY",43.17494444,-73.3219444,NY
4981,28417952,NH-CVW  312 (CVWB-1),43.1760833,-71.5681333,NH
4982,28418679,"Local number, Ol-20, Barre NY",43.17916667,-78.2680278,NY
4983,28426298,37-075-13adb01,43.17996729,-105.8011117,WY
4984,28428308,37-075-14bcc01,43.1802451,-105.8358354,
4985,28430098,SK-08/04E/07-1933,43.18129444,-90.0742139,WI
4986,28432786,"37N29W12CCD RST GW WELL RB-14 NR OLSONVILLE, SD",43.1877428,-100.7032377,SD
4987,28433576,"NH-PBW  148  Pembroke, NH",43.18881944,-71.47836389,NH
4988,28442521,37-070-10cbb01  Bill 6,43.19441189,-105.2558128,WY
4989,28451420,"37N29W 8AADA2 RST GW WELL R-26 NR ROSEBUD, SD",43.19944444,-100.7694444,SD
4990,28456017,"Local number, Oe-1457, Rome NY",43.2075,-75.3925,NY
4991,28463814,DN-09/11E/34-1355,43.20898056,-89.1757722,WI
4992,28476269,"Local number, Ni-70, near Ransomville NY",43.21894444,-78.9122222,NY
4993,28483595,DN-09/06E/29-0083,43.22295278,-89.7999167,WI
4994,28498897,097N37W17ADDB 71668 1985IGS & USGS LSR-1U IADRN-1,43.22130556,-95.2303333,IA
4995,28499309,38-061-35dca01  ETSI M-1,43.2224711,-104.150492,
4996,28504517,"38N28W36ABCB RST GW Well RB-15 nr Mission, SD",43.2296875,-100.5815673,SD
4997,28505305,"Local number, Oe-1466, Rome NY",43.23294444,-75.3985,NY
4998,28511525,"Local number, Mo-101, near Webster NY",43.23619444,-77.3908056,NY
4999,28514292,"38N25W30BBC RST GW WELL M-25 NR HIDDEN TIMBER, SD",43.2411111,-100.3325,SD
5000,28518043,10N 01E 22DADA01 SAGINAW CO (MARION SPRINGS DEEP),43.24919238,-84.3288756,MI
5001,28528616,"Local number, Fu-325, near Northville NY",43.25241667,-74.15875,NY
5002,28530636,38-073-24bbc01,43.25552268,-105.5797138,
5003,28530867,NH-CVW  315,43.25745,-71.5233861,NH
5004,28531269,"NH-WCW 1  Warner, NH",43.261189,-71.7573003,NH
5005,28541510,MUSKEGON 10-17 BEAR LAKE WELL 4,43.2635,-86.2674,MI
5006,28541662,MUSKEGON 10-17 BEAR LAKE WELL 3,43.26466944,-86.2659,MI
5007,28541781,MUSKEGON 10-17 BEAR LAKE WELL 1,43.2655333,-86.2669833,MI
5008,28541933,NH-LSW 331,43.2717222,-71.4938056,NH
5009,28542286, 98N50W32AAAA2,43.27192704,-96.767547,SD
5010,28550316,38-074-03aaa01,43.30246758,-105.7197197,
5011,28550899,01S 23E 26CCC1,43.3028333,-113.6940833,
5012,28553645,"Local number, He-627, Ohio NY",43.31141667,-74.9589167,NY
5013,28561174,SK-10/06E/02-0003,43.37848889,-89.7553167,WI
5014,28574111,"Local number, Ow-5013, near Volney NY",43.36352778,-76.38038889,NY
5015,28590213,11N 01E 11CBBB01 SAGINAW CO (LDS OW 1),43.3683604,-84.3299888,MI
5016,28590635,SK-10/07E/06-2037,43.37236389,-89.7172194,WI
5017,28592058,11N 03W 04AC 01 GRATIOT CO (PINE RIVER),43.37447557,-84.67195,MI
5018,28597548,"ME-YW807 Sanford, Maine",43.38619518,-70.65866619,ME
5019,28610373,DG-11/13E/23-0081,43.40425,-88.9239444,WI
5020,28615609,12N 03W 24DABB01 GRATIOT CO (ST. LOUIS),43.41475266,-84.6116708,MI
5021,28622610,02N 31E 35DCC1               USGS 1,43.44993056,-112.7865306,ID
5022,28631886,40-116-06adc01 Streambank well at station 13018350,43.4583611,-110.7970278,WY
5023,28634789,02N 28E 35AAC1               USGS 9,43.4589,-113.07855,ID
5024,28637705,"Local number, H-3, near Griffin NY",43.47580556,-74.20577778,NY
5025,28645878,02N 29E 19BCB1               USGS 120,43.48856944,-113.054725,ID
5026,28646614,CO-12/09E/27-0620,43.48930278,-89.4155833,WI
5027,28646836,CO-12/09E/27-5921,43.49004444,-89.4081167,WI
5028,28648634,"Local number, Wr-80, Warrensburg NY",43.50044444,-73.7964167,NY
5029,28655951,41-117-14bdc02,43.51631607,-110.8557663,WY
5030,28657940,"Local number, Oe-151, at Woodgate NY",43.5203333,-75.1539722,NY
5031,28670054,006S05E24BAAA KAISER,43.52018056,-103.4716889,SD
5032,28672554,13N 15W 18AAAA01 OCEANA CO (HESPERIA),43.5260866,-86.14041,MI
5033,28689115,VT-HLW   54,43.5445153,-72.4075916,VT
5034,28692178,SPR-5     South Drained Site Perimeter,43.5447083,-92.4346806,MN
5035,28692772,SPR-1A    South Drained Site Perimeter,43.54501667,-92.4360556,MN
5036,28693364,SPR-1B    South Drained Site Perimeter,43.54501389,-92.4360667,MN
5037,28694082,STR2-1    South Drained Site Transect 2,43.5453833,-92.4349444,MN
5038,28694689,STR2-2    South Drained Site Transect 2,43.5453833,-92.4350111,MN
5039,28694932,STR2-3A   South Drained Site Transect 2,43.5453833,-92.4350861,MN
5040,28695541,STR2-3B   South Drained Site Transect 2,43.54538056,-92.4350861,MN
5041,28696148,STR2-4    South Drained Site Transect 2,43.5453833,-92.4351639,MN
5042,28696391,STR2-5    South Drained Site Transect 2,43.54538056,-92.4352278,MN
5043,28696998,SUPR-4    South Undrained Site Perimeter,43.54561944,-92.4306583,MN
5044,28697697,SUTR1-4   South Undrained Site Transect 1,43.5459222,-92.4304639,MN
5045,28698289,SUTR1-5   South Undrained Site Transect1,43.545925,-92.4305333,MN
5046,28698881,SUPR-1    South Undrained Site Perimeter,43.54625,-92.43015,MN
5047,28699475,SUPR-2    South Undrained Site Perimeter,43.54621389,-92.430575,MN
5048,28700067,STR1-1    South Drained Site Transect 1,43.54649444,-92.4352694,MN
5049,28700676,STR1-2    South Drained Site Transect 1,43.54648889,-92.4353306,MN
5050,28701287,STR1-3A   South Drained Site Transect 1,43.54648889,-92.4354111,MN
5051,28701901,STR1-3B   South Drained Site Transect 1,43.5464861,-92.4354111,MN
5052,28702513,STR1-4    South Drained Site Transect 1,43.5464833,-92.4354861,MN
5053,28702758,STR1-5    South Drained Site Transect 1,43.5464833,-92.43555,MN
5054,28703368,SPR-4     South Drained Site Perimeter,43.54706944,-92.434875,MN
5055,28703963,SPR-2     South Drained Site Perimeter,43.5470472,-92.4357778,MN
5056,28704556,"Local number, Wr-84, near Bolton NY",43.54941667,-73.7339722,NY
5057,28710756,03N 29E 25AAA1               PW 1,43.56351944,-112.9363889,ID
5058,28712101,03N 29E 23DAC1               USGS 78,43.5701833,-112.9605528,ID
5059,28714573,42-071-35aaa01 ECH-8,43.5775,-105.3447222,
5060,28718972,13N 13E 12ADAA01 SANILAC CO (MINDEN),43.577518,-82.8766044,MI
5061,28724612,42-066-25ddd01,43.58191797,-104.721074,WY
5062,28727100,42-117-24dab01,43.587984,-110.8257667,WY
5063,28729026,NTR1-1    North Drained Site Transect 1,43.59087778,-92.448725,MN
5064,28729801,NTR1-2    North Drained Site Transect 1,43.59092778,-92.4487194,MN
5065,28730214,NTR1-3    North Drained Site Transect 1,43.59098056,-92.4487139,MN
5066,28730993,NTR1-4    North Drained Site Transect 1,43.5910333,-92.4487083,MN
5067,28731768,NTR1-5    North Drained Site Transect 1,43.5910861,-92.4487111,MN
5068,28732543,NPR-4     North Drained Site Perimeter,43.5909611,-92.4490833,MN
5069,28733406,NTR2-1    North Drained Site Transect 1,43.59111944,-92.4475028,MN
5070,28734180,NTR2-2    North Drained Site Transect 2,43.5911611,-92.4475,MN
5071,28734954,NTR2-3A   North Drained Site Transect 2,43.59121389,-92.4475,MN
5072,28735732,NTR2-3B   North Drained Site Transect 2,43.59121389,-92.4474917,MN
5073,28736324,NTR2-3D   North Drained Site Transect 2,43.59119444,-92.4474972,MN
5074,28737042,NTR2-4    North Drained Site Transect 2,43.59126389,-92.4474917,MN
5075,28737818,NTR2-5    North Drained Site Transect 2,43.5913083,-92.4474889,MN
5076,28738592,NPR-5     North Drained Site Perimeter,43.59195556,-92.4440528,MN
5077,28739455,NTR3-1    North Drained Site Transect 3,43.59199444,-92.4479694,MN
5078,28740229,NTR3-3A   North Drained Site Transect 3,43.59209167,-92.4479694,MN
5079,28740824,NTR3-3B   North Drained Site Transect 3,43.59209167,-92.4479639,MN
5080,28741415,NTR3-5    North Drained Site Transect 3,43.59219444,-92.4479583,MN
5081,28742189,NPR-1     North Drained Site Perimeter,43.592375,-92.4470083,MN
5082,28743052,NPR-2     North Drained Site Perimeter,43.59256389,-92.4490583,MN
5083,28743915,42-116-14ccc01 JH-2,43.5974143,-110.7437613,WY
5084,28748879,14N 03W 17CD01 ISABELLA CO (SC 23),43.59780738,-84.6983446,MI
5085,28749328,14N 03W 17 CD03 ISABELLA CO (SC 7),43.5983629,-84.6983446,MI
5086,28750539,42-116-14cbc01  JH-3,43.60073657,-110.7437391,WY
5087,28758393,14N 03W 17 DA01 ISABELLA CO (SC 9),43.60114066,-84.69028879,MI
5088,28759583,42-116-14cbc04 JH-1.5D,43.60116667,-110.7426389,WY
5089,28763433,42-116-14cbc06 JH-1.5R,43.60118056,-110.7426611,WY
5090,28767282,42-116-14cbb01 JH-4,43.60346716,-110.7438059,WY
5091,28771556,42-116-14acc01 JH-1,43.6040424,-110.7339749,WY
5092,28777298,14N 03W 17 BD02 ISABELLA CO (SC 19),43.60614065,-84.7022337,MI
5093,28777712,42-116-11cdc01 JH-DI1,43.6118333,-110.7372222,WY
5094,28781561,03N 02E 11BACD1,43.61663056,-116.186225,ID
5095,28783849,03N 02E 11BABD1,43.6178222,-116.186161,ID
5096,28792903,"RENNER GW WELL NO.2 NEAR RENNER, SD",43.62388889,-96.7458333,SD
5097,28800424,"RENNER GW WELL NO.1 NEAR RENNER, SD",43.6310857,-96.7244947,SD
5098,28808004,04N 26E 26DCD1,43.6385111,-113.3229167,ID
5099,28808013,102N49W09BC SF08,43.6554722,-96.7277306,SD
5100,28808214,102N49W09AB SF03,43.65642778,-96.7203972,SD
5101,28808795,102N49W09BA SF13,43.6571472,-96.7214639,SD
5102,28809376,VE-14/07W/26-0008,43.6585111,-91.1771556,WI
5103,28809565,102N49W09BA SF07,43.6574861,-96.7255361,SD
5104,28810146,VE-14/07W/26-0410,43.65874167,-91.17635,WI
5105,28811129,43-095-25cdc01  GTW-3,43.65912269,-108.205932,WY
5106,28820726,"15N 11E 32BBCB 01 HURON CO (GRANT TWP, H2R WELL)",43.6830724,-83.2177278,MI
5107,28833044,04N 30E 07ADB1               USGS 12,43.69051389,-112.919475,
5108,28835597,43-095-18cab01  GTW-1,43.69328919,-108.3098245,WY
5109,28843788,22.00S/10.00E-02BBC01,43.70036827,-121.5053615,OR
5110,28844989,22.00S/10.00E-03BBD01,43.70144869,-121.5225367,OR
5111,28845910,VT-PFW    8,43.70478856,-73.01788677,VT
5112,28848203,VT-PFW    8.1,43.7047222,-73.01777778,VT
5113,28850838,FL-14/17E/06-0659,43.70860278,-88.5220111,WI
5114,28861567,05N 32E 36ADD1               USGS 21,43.71865556,-112.64135,
5115,28867464,"15N 13E 22BBBC 01 HURON CO (BINGHAM TWP, H-5R)",43.72307107,-82.938552,MI
5116,28872965,103N50W17CBB (Lyons real-time GW well),43.7247222,-96.87,SD
5117,28880137,103N49W16BCCC BALTIC,43.72533056,-96.7312139,SD
5118,28892393,MO-15/04W/34-0002,43.7287083,-90.8319889,WI
5119,28906899,21S/11E-19CCC,43.73344537,-121.4671059,OR
5120,28913273,05N 29E 23CDD1               USGS 19,43.74065,-112.96655,ID
5121,28914007,FL-15/17E/23-3027,43.7480222,-88.43755,WI
5122,28914916,FL-15/17E/23-3026,43.74949167,-88.4350361,WI
5123,28915822,FL-15/17E/23-3025,43.7497,-88.4351667,WI
5124,28916292,FL-15/17E/23-3022,43.75007778,-88.4341361,WI
5125,28916801,FL-15/17E/23-3024,43.7506111,-88.4358083,WI
5126,28917301,FL-15/17E/23-3021,43.751375,-88.4351028,WI
5127,28917810,FL-15/17E/23-3023,43.75161389,-88.4367528,WI
5128,28918672,FL-15/17E/23-3020,43.7520972,-88.4357833,WI
5129,28919142,FL-15/17E/23-3019,43.75269167,-88.439275,WI
5130,28920051,FL-15/17E/23-3018,43.75323056,-88.4372667,WI
5131,28920960,AD-15/07E/24-0407,43.76479167,-89.61365,WI
5132,28923870,05N 30E 07CAC1               USGS 138,43.770725,-112.927236,ID
5133,28928082,05N 26E 05DCB1,43.7868472,-113.3858472,ID
5134,28928085,17N 04W 34DCAD 01 CLARE COUNTY (CLARE),43.81669259,-84.7736283,MI
5135,28936732,"Local number, L-221, near Lowville NY",43.8220833,-75.57752778,NY
5136,28938340,MQ-16/08E/32-0102,43.82869444,-89.5803972,WI
5137,28940839,"16N 09E 02CDCA01 HURON CO (FAIRHAVEN TWP,H9R WELL)",43.8283491,-83.3919057,MI
5138,28947729,"ME-CW 2026 North Windham, Maine",43.8320211,-70.43672039,ME
5139,28954816,20S/03W-11BAB,43.83984539,-123.0939717,OR
5140,28955870,"ME-CW1983 Windham, Maine",43.84229868,-70.436165,ME
5141,28958382,104N63W 6BCCC3,43.8441562,-98.4431424,SD
5142,28966410,06N 31E 13DBB1               USGS 24,43.84734444,-112.7042528,
5143,28975166,"ME-CW2028 Whitney Well near Gray, Maine",43.8508333,-70.32138889,ME
5144,28975683,17N 04E 22DCAA01 BAY CO (PINCONNING TWP),43.8577992,-83.9733208,MI
5145,28981952,MQ-16/08E/19-0103,43.86131667,-89.5873417,WI
5146,28984451,MQ-16/09E/17-0106,43.86138056,-89.4502667,WI
5147,28986941,WLN07     105N36W23DCCCBC01 Windom D28  0000620728,43.87730556,-95.1300972,MN
5148,28989825,"Local number, Ex-150, Severance NY",43.8814491,-73.7348522,NY
5149,28996486,002S-006E-07CDD (NPS WELL 1),43.88345,-103.4503889,SD
5150,28997388,002S-006E-07CDD2 (NPS WELL 2),43.8839111,-103.4512472,SD
5151,28998279,MQ-17/08E/35-0104,43.89419444,-89.5148611,WI
5152,29003836,07N 31E 34BDD1               USGS 25,43.89393056,-112.7469417,
5153,29009639,"ME-CW26 Brunswick, Maine",43.91480189,-70.026162,ME
5154,29026169,46-071-34ddd01,43.9171974,-105.3644342,
5155,29026715,07N 35E 20CBD1,43.91796389,-112.3735972,ID
5156,29030305,07N 38E 23DBA2,43.91824444,-111.9430306,ID
5157,29032827,E04       105N36W06AABBAA01             0000240009,43.9346611,-95.2033,MN
5158,29033963,18N 08W 20AC01 OSCEOLA CO (MW-110d),43.9376111,-85.293,MI
5159,29036145,18N 08W 17DA01 OSCEOLA CO (MW-114i),43.94905556,-85.2868056,MI
5160,29038318,WLN10     106N12W29ACCC 01 Marion CRN   0000817784,43.95628889,-92.2883611,MN
5161,29041167,"18N 11E 27AADD 01 HURON CO (LAKE TWP, H-25AR)",43.9600141,-83.1652313,MI
5162,29048932,MQ-17/09E/08-0139,43.96221944,-89.458275,WI
5163,29051424,AD-17/07E/01-0828,43.96688889,-89.6129167,WI
5164,29052474,AD-17/07E/01-0827,43.96748889,-89.6080528,WI
5165,29053524,AD-17/07E/01-0826,43.9728333,-89.6127861,WI
5166,29054574,AD-17/07E/01-0825,43.975675,-89.6075056,WI
5167,29055624,AD-17/07E/01-0824,43.97818889,-89.5985333,WI
5168,29056674,AD-17/07E/01-0823,43.9819361,-89.607225,WI
5169,29057724,CW  1382 NEW GLOUCESTER-TILL,43.9839636,-70.28644289,ME
5170,29061557,46-071-09aba01,43.98442105,-105.388325,
5171,29062306,AD-18/07E/35-0803,43.9858583,-89.6379972,WI
5172,29063657,AD-18/07E/34-0802,43.9912861,-89.6373111,WI
5173,29065008,AD-18/07E/35-0801,43.9928333,-89.6332611,WI
5174,29067553,WS-18/08E/32-2270,43.99518056,-89.5633028,WI
5175,29069961,AD-18/07E/36-0811,43.99581389,-89.6077528,WI
5176,29072369,WS-18/08E/34-0997,43.9957583,-89.5422667,WI
5177,29074896,WS-18/08E/31-2271,43.9963083,-89.5881833,WI
5178,29077304,AD-18/07E/34-0812,43.99636389,-89.6230778,WI
5179,29079712,"Local number, H-71, near Long Lake NY",44.00369444,-74.4114444,NY
5180,29081327,MO-18/02W/29-0017,44.00705556,-90.6505028,WI
5181,29108518,ON01      106N28W03DBA   01 Farmland    0000209882,44.01385187,-94.17468,MN
5182,29110710,"Local number, J-178, at Felts Mills NY",44.02052778,-75.7603333,NY
5183,29116596,001N07E21DBBD Wildwood North Minnelusa,44.03026577,-103.2807385,SD
5184,29126991,"ME-ANW1135 Poland, Maine",44.0370229,-70.3418092,ME
5185,29135684,001N07E08DDCD Chapel Lane 1 Minnelusa,44.05344444,-103.2948889,SD
5186,29147820,1N7E8DBCC2 Jackson Springs,44.05720999,-103.3024059,SD
5187,29156925,WLN09     107N13W19BDCC 01   StoneEt1   0000695883,44.05813889,-92.4327028,MN
5188,29161634,StoneEt3  107N13W19BDCC  03             0000698912,44.0581611,-92.4326917,MN
5189,29161999,17S/02W-30CAA1,44.0612364,-122.978972,OR
5190,29163430,WS-18/10E/01-0105,44.06270556,-89.2546361,WI
5191,29186458,StoneEt5  107N13W19BABC  01             0000695881,44.06355,-92.4327639,MN
5192,29186823,WS-18/10E/01-2372,44.0655222,-89.2561222,WI
5193,29187836,107N47W16CCCC (FLANDREAU WELL),44.0680583,-96.4847222,SD
5194,29188289,001N07E03CBAA2 Sioux Park Madison,44.0742222,-103.2680556,SD
5195,29200930,WS-19/09E/29-2316,44.0906611,-89.457775,WI
5196,29202941,002N07E32ABBD City Quarry Minnelusa,44.09544444,-103.3014444,SD
5197,29228301,48-072-36bba01,44.1005337,-105.460829,WY
5198,29229578,02N10E29CB (PE-58ER),44.1017833,-102.9498889,SD
5199,29230969,48-089-25ada02,44.1057932,-107.4611874,WY
5200,29232389,OW   615A FRYEBURG-REHAB,44.1117349,-70.9756253,ME
5201,29236222,WS-19/10E/18-0999,44.1155722,-89.3639028,WI
5202,29238681,WS-19/08E/15-0008,44.1204972,-89.5357083,WI
5203,29265539,2N 8E 19ABAA(MW970202),44.1256111,-103.0966944,SD
5204,29267471,"ME-KW872A Litchfield, Maine",44.13812919,-69.9261605,ME
5205,29283695,"ME-OW1214 Oxford, Maine",44.1397931,-70.4870029,ME
5206,29299813,WS-19/09E/09-1001,44.14090556,-89.4304611,WI
5207,29302271,48-083-05dcc01,44.15330369,-106.8561643,WY
5208,29305623,16S/05W-26AAD,44.15401235,-123.2500938,OR
5209,29307619,"ME-KW766 Litchfield, Maine",44.1550732,-69.9439387,ME
5210,29324739,"Local number, L-174, Harrisville NY",44.1608333,-75.32027778,NY
5211,29332876,16S/03W-22CBA,44.16401339,-123.0442535,OR
5212,29334051,16S/03W-17CDD,44.17290206,-123.078977,OR
5213,29334777,49-083-27dba02,44.1866378,-106.8269965,WY
5214,29339273,49-062-36cbb01,44.18692749,-104.2532754,WY
5215,29347088,49-070-31bbb01,44.18803506,-105.3252678,WY
5216,29354221,WS-20/09E/22-2126,44.1961111,-89.4175,WI
5217,29358768,WS-20/09E/17-0668,44.19989167,-89.4567694,WI
5218,29361143,"Local number, J-176, at Orleans Four Corners NY",44.20394444,-75.9058611,NY
5219,29368085,WS-20/09E/17-2370,44.2040222,-89.4566333,WI
5220,29369702,WS-20/09E/17-2369,44.2040222,-89.4566139,WI
5221,29372936,WS-20/09E/18-0672,44.2068833,-89.4680028,WI
5222,29375311,"ME-KW891 Liberty Lane near Gardiner,  Maine",44.20721389,-69.8395444,ME
5223,29376073,WS-20/08E/16-2269,44.21327778,-89.5479833,WI
5224,29378448,WS-20/11E/07-1074,44.21391944,-89.2356,WI
5225,29380914,WS-20/08E/11-2268,44.21475278,-89.5084861,WI
5226,29383289,003N06E14BDBC (SunValley1),44.2216833,-103.3665722,SD
5227,29384222,003N06E14BDAB (SunValley3),44.2238611,-103.3642611,SD
5228,29385706,49-091-12dba01 WRL-1,44.2318333,-107.7292778,WY
5229,29387126,HW   137,44.24452515,-68.3069606,ME
