station_nm,dec_lat_va,dec_long_va,depth_2013,depth_2023,depth_change
DE   723 Delaware County Observation Well,39.9200833,-75.4930556,6.6695890410958905,7.097315068493151,0.4277260273972603
DECATUR 2 (DC 2),39.3394946,-85.6216425,5.980764119601329,6.347016574585635,0.3662524549843065
DELAWARE 4 (DW 4),40.0947222,-85.3583333,47.3011506849315,47.3561432506887,0.05499256575720324
DG-11/13E/23-0081,43.40425,-88.9239444,19.26268493150685,19.59339726027397,0.3307123287671203
DL-3 OH,40.35728316,-83.0676874,32.84487671232876,33.74169811320755,0.8968214008787854
DN-07/09E/19-0064,43.0742833,-89.4801722,50.17917808219178,47.12830136986302,-3.0508767123287654
DN-08/08E/36-1440,43.12155556,-89.4875361,16.61754820936639,17.106904109589042,0.48935590022265174
DN-09/06E/29-0083,43.22295278,-89.7999167,10.1593698630137,10.868,0.7086301369863008
DN-09/11E/34-1355,43.20898056,-89.1757722,22.040931506849315,23.17383561643836,1.1329041095890453
DU-157 ROSE HILL RS V32v9 NC-222R SURFICIAL,34.84777778,-78.0209722,8.361818181818181,6.696959706959707,-1.664858474858474
"DV-025 NC-142 NR MOCKSVILLE, NC REGOLITH",35.89981944,-80.5547806,18.53142465753425,15.377573529411764,-3.1538511281224846
E-10 OH,41.30519444,-82.8276111,30.84465753424657,49.935586592178765,19.090929057932197
E05-R     150N44W27ABBAA 01 L058,47.7889,-96.276125,14.78323287671233,15.4,0.616767123287671
EB-1274,30.44519075,-91.142884,101.19912328767124,93.57528700906344,-7.623836278607797
EB-1293,30.44333333,-91.1438889,124.74063186813186,111.27718232044198,-13.463449547689876
EK   108 Elk County Observation Well,41.41619444,-78.5451944,4.136958904109589,4.439561643835616,0.30260273972602736
ELKHART 4 (EH 4),41.522827,-85.80388109,14.854656716417912,15.146813186813183,0.2921564703952715
ER    82 Erie County Observation Well,41.93466667,-80.079,19.11767955801105,18.22227777777778,-0.8954017802332714
F-1 OH,39.76228749,-82.452656,13.868969359331476,13.41827205882353,-0.4506973005079473
F-5 OH,39.8481195,-82.60516319,13.52482191780822,-0.0046443514644351,-13.529466269272655
F-6 OH,39.71589758,-82.607941,10.30150997150997,18.22455882352941,7.9230488520194395
F-7 OH,39.58061958,-82.6765553,21.319424657534245,19.883566176470588,-1.4358584810636579
F-8 OH,39.6536759,-82.5523824,18.476082191780822,18.94106617647059,0.4649839846897663
FA    17 Fayette County Observation Well,39.8125,-79.5872222,22.06275482093664,21.500602739726027,-0.5621520812106127
FA-1 OH,39.5313361,-83.5390583,9.741104972375693,8.738980716253444,-1.002124256122249
FA-2 OH,39.665339,-83.3263047,25.17808219178082,29.70498084291188,4.526898651131059
FB00100113DDBC2  001    MCGRATH WELL,64.9095611,-147.6499917,43.11425324675325,9.98843023255814,-33.125823014195106
FL-14/17E/06-0659,43.70860278,-88.5220111,69.08986301369863,72.18980821917808,3.099945205479443
"FLORIDA 7 WELL, FLORIDA, PR",18.35767184,-66.5739226,112.58013774104684,138.64422222222225,26.064084481175414
FO    11 Forest County Observation Well,41.4734722,-79.0508333,8.759890410958905,9.078718662952648,0.3188282519937431
FR   818   Franklin County Observation Well,39.8893611,-77.6146111,73.12958904109588,78.53071232876712,5.40112328767124
FR-10 OH,40.0170085,-83.03824028,43.58966292134832,42.55338235294118,-1.0362805684071432
FR-115 TH-67,39.84391667,-82.9828056,44.76312328767124,36.95395604395604,-7.809167243715201
FR-126 M13,39.83575,-82.992,14.28068493150685,13.8038679245283,-0.4768170069785498
FR-18 OH,39.8322857,-83.0074056,22.01249315068493,27.26017543859649,5.247682287911562
FR-19 OH,39.84867475,-83.001572,60.101424657534245,58.44661764705882,-1.6548070104754231
FR-271 PARSONS AVE WTP DEEP WELL AT COLUMBUS OH,39.84875,-82.99025,25.95805555555556,24.669175824175824,-1.2888797313797369
FR-272 PARSONS AVE WTP SHALLOW WELL AT COLUMBUS OH,39.84875,-82.9902222,26.569097222222226,25.178849315068494,-1.3902479071537321
FR-34/14E/03-0656,45.45763056,-88.7292778,15.96945205479452,15.708356164383565,-0.2610958904109548
FR-40/12E/21-0087,45.9329444,-88.9910833,77.51235616438356,75.83150684931506,-1.6808493150684995
FR-523 AT NGWA,40.09438889,-82.9010333,20.47909589041096,21.505561643835616,1.026465753424656
FU   249   Fulton County Observation Well,39.7986111,-78.2305833,48.76205479452055,49.772520547945206,1.0104657534246542
FULTON 7 (FU 7),40.9747637,-86.299445,11.351068493150686,12.29213698630137,0.9410684931506843
G-2 OH,38.6107111,-82.1760056,30.249863013698636,31.473479452054796,1.22361643835616
G15-R     148N44W10CCCC  01             0000620675,47.6447,-96.2586083,3.5534246575342467,4.331913043478261,0.7784883859440144
G22S-R    149N43W29CCBB  01             0000620682,47.69030556,-96.2016278,24.80542465753425,23.173739130434782,-1.6316855270994672
GARY OBS - GLEN GARY TEST WELL,37.9915,-85.9758611,40.12694610778443,40.8551506849315,0.7282045771470749
GE-22,41.3919982,-81.2081571,12.590438356164384,13.217287671232878,0.626849315068494
GE-363,41.4281111,-81.33188889,59.40186301369863,58.27281159420289,-1.1290514194957382
GE-364,41.43644206,-81.3514989,190.77690410958903,186.7025205479452,-4.0743835616438275
GE-3B OH,41.42172014,-81.37066659,11.545150684931505,12.143198529411764,0.5980478444802593
"GMAR WELL, VEGA BAJA, PR",18.3816159,-66.4307261,49.502932692307695,56.64236842105263,7.139435728744935
GR   118 Greene County Observation Well,39.78213889,-80.0285278,24.31732044198895,26.384404432132964,2.0670839901440132
GR-1 OH,39.73644857,-83.9368753,10.361657458563537,9.923088235294117,-0.43856922326942005
GR-10 OH,39.74033749,-83.9196524,7.919945205479452,7.313017241379311,-0.6069279641001417
GRANT 10 (GT 10),40.64337565,-85.6288664,118.64383458646616,118.09068681318682,-0.5531477732793348
GRANT 8 (GT 8),40.3894833,-85.805258,5.368931506849315,6.002438356164383,0.6335068493150677
"GRIV WELL, ARECIBO, PR",18.45800107,-66.6188681,51.23543408360128,51.43808219178083,0.20264810817955237
"GS-289 PASOUR MTN RS REGOLITH WELL, PM-25",35.33680556,-81.2620694,43.3386301369863,39.81688644688645,-3.5217436900998536
"GS-290 PASOUR MTN RS TRANSITION ZONE WELL, PM-3",35.33680556,-81.2620694,37.64212121212121,34.3158608058608,-3.3262604062604098
GU-659 AT OAK RIDGE REGOLITH,36.16977778,-79.9982778,20.205369863013697,18.35912087912088,-1.846248983892817
H-1 OH,39.20376389,-84.7836083,23.12723287671233,23.379753424657537,0.2525205479452062
H-2 OH,39.29255615,-84.6566143,17.5666852367688,17.56518382352941,-0.0015014132393922353
H-3 OH,39.1836709,-84.2891042,25.885,28.39841911764706,2.5134191176470573
H-4 OH,39.30477825,-84.6591146,23.04706849315069,22.75286764705882,-0.2942008460918686
H-6 OH,39.2689468,-84.4288307,18.03014409221902,18.04422794117647,0.014083848957447742
H-7 OH,39.245058,-84.4413308,11.688465753424657,11.668419117647058,-0.020046635777598354
H-8 OH,39.2281137,-84.4646647,58.74638356164384,56.28485294117647,-2.4615306204673715
HA-3 OH,40.99449894,-83.4652039,4.837063953488372,5.544889705882353,0.7078257523939806
HAMILTON 7 (HA 7),40.00003259,-86.0421864,21.279304347826088,23.99572580645161,2.716421458625522
HARRISON 8 (HR 8),38.3897852,-86.0791402,9.495643835616438,12.175429362880886,2.679785527264448
HAYS KENNEDY,38.35151224,-85.630795,18.721260273972604,27.47049618320611,8.749235909233505
HK-1 OH,39.5334006,-82.3979317,17.05082191780822,16.593345588235294,-0.45747632957292694
HN-1 OH,40.70505197,-83.8435489,13.004931506849315,11.528014705882352,-1.476916800966963
HN-2A OH,40.78003056,-83.690325,6.748602739726027,8.669178082191781,1.920575342465754
HU   301 Huntingdon County Observation Well,40.31230556,-78.13125,53.52994520547945,54.36569863013698,0.8357534246575327
HW-047 NC-40 CHAMPION WELL NR CRUSO REGOLITH,35.38777778,-82.8122222,4.375851648351648,5.458438356164383,1.0825867078127356
Hm:N-051,35.1961811,-85.20745709,53.9595652173913,59.29534246575342,5.33577724836212
Hm:N-057,35.2134027,-85.2210689,17.95979797979798,19.133972602739725,1.1741746229417451
Hm:O-015,35.241544,-85.00995119,2.133941176470588,4.601945205479452,2.468004029008864
Hm:O-019,35.1306672,-85.0827148,8.258476454293628,13.70145205479452,5.442975600500892
Hm:O-031,35.18738889,-85.0475,10.702301369863012,10.201260273972602,-0.5010410958904092
IN   919  Indiana County Observation Well,40.88988889,-78.81188889,33.98501369863014,35.16515320334262,1.1801395047124785
IR-130 LANGTREE RS MW-2S NR MT MOURNE REGOLITH,35.52638889,-80.8783333,19.023324175824172,16.676813186813188,-2.3465109890109836
IR-131 LANGTREE RS MW-2I TRANSITION ZONE,35.52666667,-80.8783333,18.917465564738293,16.57879120879121,-2.3386743559470844
IR-132 LANGTREE RS MW-2D QUARTZ DIORITE,35.52666667,-80.8783333,20.785028089887643,23.8271875,3.042159410112358
JASPER 13 (JP 13),40.983911,-87.2375033,34.588472622478385,40.51493036211699,5.926457739638607
JE   425  Jefferson County Observation Well,41.2935,-78.8723056,36.43268493150685,34.2733698630137,-2.15931506849315
"JEFFERSON 5 (JF 5), LINEAMENT WELL 5 AT JPG",38.8306029,-85.4213336,7.415977961432507,6.2437845303867405,-1.1721934310457662
"JO-035 NC-173, NCDENR COMFORT RS SURFICIAL",34.97,-77.5033333,5.930794520547945,7.019178082191781,1.0883835616438358
JU   351  Juniata County Observation Well,40.40302778,-77.62988889,13.78813698630137,13.729972602739725,-0.05816438356164433
"JUA 5 WELL, GUAYAMA, PR",17.98079943,-66.16683318,63.49579470198675,45.50586301369863,-17.989931688288124
Jefferson City East,38.5406111,-92.0946389,178.46701369863013,183.62372602739728,5.156712328767156
Joplin,37.03938889,-94.5334722,59.672265193370166,85.31917808219178,25.646912888821618
K-1 OH,40.3956176,-82.5018298,4.74752380952381,4.898125,0.15060119047619036
K-4 OH,40.4631165,-82.628503,6.913125,8.188088235294117,1.2749632352941171
KE-01/22E/13-0046,42.53715556,-87.8432167,13.699205479452054,10.951835616438355,-2.7473698630136987
KER- 433 KERSHAW COUNTY NR LIBERTY HILL REGOLITH,34.4111111,-80.7441667,55.46179558011049,52.29527472527473,-3.1665208548357597
KER- 435 KERSHAW COUNTY NR LIBERTY HILL BEDROCK,34.41113056,-80.7444111,48.80188888888889,45.80161172161172,-3.0002771672771686
KNOX 7 (KN 7),38.54643626,-87.6028019,8.214438356164383,10.023643835616438,1.8092054794520553
KNOX 8 (KN 8),38.83087935,-87.34029449,13.549696969696967,13.933260273972603,0.38356330427563634
LA  1201 Lawrence County Observation Well,41.09369444,-80.4686944,17.13580821917808,17.420771349862257,0.2849631306841758
LA PORTE 9 (LP 9),41.39726319,-86.8578005,5.909013698630137,6.86146408839779,0.9524503897676535
LAGRANGE 2 (LG 2),41.7216816,-85.3349394,15.483780821917808,15.687048192771083,0.2032673708532755
LAKE 13 (LK 13),41.59975796,-87.4508738,2.36702479338843,1.7568767123287672,-0.6101480810596627
LAN- 497 LANCASTER COUNTY AIRPORT REGOLITH,34.7259722,-80.8433333,30.026246575342466,28.35011450381679,-1.6761320715256751
LAN- 498 LANCASTER COUNTY AIRPORT BEDROCK,34.726,-80.8433333,33.010438356164386,31.77699633699634,-1.233442019168045
LB   372 Lebanon County Observation Well,40.36875,-76.3017222,8.92282967032967,9.780986301369865,0.8581566310401954
LE   644 Lehigh County Observation Well,40.5751111,-75.6562222,60.48953424657535,62.29084931506849,1.801315068493139
LF-01/02E/33-0057,42.5200361,-90.2698306,30.52969491525424,23.984465753424654,-6.545229161829585
LI-5 OH,39.95478597,-82.7615613,36.4113649851632,34.15643382352941,-2.2549311616337917
LI-6 OH,39.9750638,-82.48793409,50.19487671232877,51.076323529411766,0.8814468170829954
LI:G-001,35.0095298,-86.7077763,10.58274074074074,7.583232876712329,-2.99950786402841
LJ-65-07-905 (Lake Houston Piezometer No. 2),29.91388889,-95.145,55.84941988950277,89.63283707865169,33.78341718914892
LJ-65-12-725 (Addicks Piezometer No. 2),29.79083333,-95.5866667,15.595150684931506,13.824,-1.7711506849315057
LJ-65-12-726 (Addicks Extensometer),29.79069444,-95.5861389,340.0133333333333,376.32273972602735,36.30940639269403
LJ-65-12-729 (Addicks Piezometer No. 1),29.79083333,-95.5866667,165.44649851632047,152.1003678929766,-13.346130623343868
LJ-65-14-738 (Northeast Piezometer No. 4),29.79138889,-95.3338889,176.5181095890411,174.66901369863015,-1.8490958904109505
LJ-65-21-226 (Southwest Extensometer),29.727,-95.4507778,230.89798898071624,230.61802739726028,-0.27996158345595745
LJ-65-21-230 (Southwest Piezometer No. 2),29.7275,-95.4513889,251.40630136986303,259.97800586510266,8.57170449523963
LJ-65-32-428 (Clear Lake Deep Extensometer),29.56341667,-95.1189444,129.21851648351648,133.0555616438356,3.8370451603191214
LK   508 Lackawanna County Observation Well,41.56291667,-75.7037222,56.16621917808219,54.028000000000006,-2.1382191780821813
LN  1351 Lancaster County Observation Well,40.27702778,-76.1206667,10.364027397260276,10.933205479452054,0.5691780821917778
LO-3 OH,40.25283278,-83.7454883,7.876246575342465,7.962750929368029,0.08650435402556411
"LS-502    112N34W07CCCCBD01 LS-O01, recorder, LSIC",44.5148111,-94.9861694,50.91236065573771,47.438,-3.474360655737705
LU   294 Luzerne County Observation Well,41.29941667,-76.2745,33.349114285714286,32.27813888888889,-1.0709753968253963
LWC CW 2,38.3457902,-85.6377672,35.082986301369864,57.60509641873279,22.522110117362928
LWC CW 2100,38.3455402,-85.6379061,30.10964383561644,45.5498347107438,15.440190875127364
LWC CW 2300,38.34498468,-85.6376561,24.56927272727273,38.83212121212121,14.26284848484848
LWC CW 2600,38.34415137,-85.63821169,24.03978021978022,36.74358904109589,12.703808821315668
LWC CW 3,38.34126258,-85.6393784,31.74506887052341,54.7833698630137,23.038300992490285
LWC CW 3100,38.34165145,-85.6391284,27.90539944903581,41.284164383561645,13.378764934525837
LWC CW 3300,38.3420403,-85.6388784,25.46633608815427,38.361780821917804,12.895444733763533
LWC CW 3600,38.34281808,-85.6386561,23.498093922651933,36.152,12.653906077348068
LWC CW 4,38.33670717,-85.64121169,31.9225,52.762115384615385,20.839615384615385
LWC CW 4100,38.33637385,-85.6413506,27.9025,29.561945205479454,1.6594452054794537
LWC CW 4300,38.33598497,-85.6413784,24.68704545454545,27.297362637362635,2.610317182817184
LWC CW 4600,38.3350961,-85.6416839,22.12340909090909,25.999863013698636,3.8764539227895476
LWC CW 5,38.33251286,-85.6426561,30.732727272727274,51.56715068493151,20.834423412204238
LWC CW 5100,38.3327073,-85.6423783,26.51363636363636,32.688794520547944,6.175158156911586
LWC CW 5300,38.3332906,-85.6423506,25.12954545454545,31.862246575342464,6.732701120797014
LWC P4,38.33792935,-85.6405172,21.344646464646463,26.51394520547945,5.169298740832989
LY   112 Lycoming County Observation Well,41.40791667,-76.99475,100.99115384615384,99.46931506849316,-1.521838777660676
Lake of the Ozarks State Park,38.12163889,-92.6651944,124.45961643835616,125.74591160220992,1.286295163853751
Lamar,37.4998333,-94.2694444,294.7427397260274,321.03846575342465,26.295726027397222
Ld:F-004,35.64380556,-89.8259444,201.1135342465753,200.4921917808219,-0.6213424657534006
"Local number, A-654, SUNY Albany NY",42.6874722,-73.83138889,8.915452054794521,7.681068493150685,-1.2343835616438357
"Local number, A-666, Watervliet NY",42.71980556,-73.71088889,5.024109589041096,5.805095890410959,0.7809863013698628
"Local number, Ag-261, at Alfred NY",42.2533333,-77.7911111,4.990741758241758,5.230410958904109,0.23966920066235087
"Local number, Ag-262, near Belmont NY",42.2622222,-78.0367222,-0.5471830985915493,-0.683109243697479,-0.1359261451059297
"Local number, Bm-128, Kattelville NY",42.19394444,-75.8533333,24.319561643835616,23.446630136986304,-0.8729315068493122
"Local number, Bm-129, near Castle Creek NY",42.19963889,-75.8975833,67.21391780821918,66.73564383561643,-0.47827397260275006
"Local number, C-586, near McGraw NY",42.64077778,-76.0664167,5.56213698630137,6.163388429752066,0.6012514434506961
"Local number, C-998, near Preble NY",42.74769444,-76.13825,4.518821917808219,4.774767123287671,0.25594520547945265
"Local number, Cb-1071, Canaan NY",42.37805556,-73.46277778,10.28690410958904,9.909972602739726,-0.37693150684931354
"Local number, Cb-1072, at Niverville NY",42.4395833,-73.6858056,11.521260273972604,10.625205479452054,-0.8960547945205501
"Local number, Cl-145, SUNY Plattsburgh NY",44.848,-73.584,22.869835616438355,22.34695890410959,-0.5228767123287632
"Local number, Cl-242, at Mooers Forks NY",44.9680833,-73.6346944,2.039228650137741,2.1478082191780823,0.10857956904034127
"Local number, Cm-622, near Horseheads NY",42.14116667,-76.8128333,23.69956164383561,23.249175824175826,-0.4503858196597861
"Local number, Cn-12, near Bainbridge NY",42.2653611,-75.4708056,8.443085399449036,8.146575342465754,-0.2965100569832817
"Local number, Ct-121, near Red House NY",42.0918333,-78.7475278,7.68204481792717,8.038650137741048,0.35660531981387766
"Local number, Ct-2498, near Perrysburg NY",42.45044444,-79.0142778,28.333707865168535,30.17416438356164,1.840456518393104
"Local number, Cu-5, near Panama NY",42.05744444,-79.4991944,2.477890410958904,2.922,0.444109589041096
"Local number, Cy-223, at Auburn NY",42.9135833,-76.5835,11.659637883008358,11.240410958904109,-0.4192269241042492
"Local number, Cy-7, near Moravia NY",42.69952778,-76.4216111,19.354615384615386,20.17090410958904,0.8162887249736528
"Local number, D-503, Bloomville NY",42.32991667,-74.8101944,5.351698630136986,5.714465753424658,0.36276712328767236
"Local number, D-522, Bloomville NY",42.32994444,-74.8101667,1.2721095890410958,1.5473076923076925,0.27519810326659666
"Local number, Du-1009, ST Park, Pleasant Valley NY",41.6913333,-73.7976111,14.50213698630137,13.320575342465752,-1.181561643835618
"Local number, Du-321, near Hyde Park NY",41.79370429,-73.9420816,68.56817663817664,68.02871232876713,-0.5394643094095102
"Local number, Ex-157, near Lewis NY",44.2788611,-73.53088889,17.670440771349863,17.19367123287671,-0.4767695384731532
"Local number, F-60, at Burke NY",44.91963889,-74.1770833,3.5523835616438357,2.5703287671232875,-0.9820547945205482
"Local number, F-854, at Burke NY",44.91963889,-74.1770556,33.58778082191781,30.552876712328764,-3.0349041095890463
"Local number, Fu-275, at Wheelerville NY",43.15825,-74.4841667,4.575342465753424,4.511780821917808,-0.06356164383561591
"Local number, G-644, Windham NY",42.3175,-74.2561111,17.753452054794522,16.341267217630854,-1.412184837163668
"Local number, G-831, near Ashland NY",42.29616667,-74.3005833,6.390684931506849,6.35013698630137,-0.04054794520547844
"Local number, Gs-190, at Batavia NY",42.987,-78.1481944,30.61963888888889,31.97136986301369,1.351730974124802
"Local number, Gs-217, near Batavia NY",43.02963889,-78.1704444,8.050412087912088,9.771506849315069,1.7210947614029806
"Local number, H-3, near Griffin NY",43.47580556,-74.20577778,10.028767123287672,12.783561643835617,2.7547945205479447
"Local number, He-1836, at Little Falls NY",43.02244444,-74.8750833,51.16398351648351,50.94712328767123,-0.21686022881227984
"Local number, He-627, Ohio NY",43.31141667,-74.9589167,30.81742382271468,30.36583561643836,-0.4515882062763197
"Local number, J-176, at Orleans Four Corners NY",44.20394444,-75.9058611,2.561191135734072,2.357917808219178,-0.20327332751489413
"Local number, J-178, at Felts Mills NY",44.02052778,-75.7603333,17.045018726591763,16.97617728531856,-0.06884144127320369
"Local number, L-174, Harrisville NY",44.1608333,-75.32027778,22.844617563739376,22.423694444444443,-0.4209231192949332
"Local number, Lv-330, Caledonia NY",42.97580556,-77.8440833,9.96854794520548,11.019917808219178,1.051369863013699
"Local number, M-178, Valley Mills NY",43.0158611,-75.59438889,7.194438356164383,7.627616438356164,0.4331780821917812
"Local number, M-292, near Chittenango Falls NY",42.97938889,-75.84575,125.2941917808219,128.77402739726026,3.4798356164383506
"Local number, Mo-11, near Powder Mill Park NY",43.048,-77.47575,8.702884615384615,8.829972602739726,0.12708798735511095
"Local number, Mt-411, at Randall NY",42.91975,-74.4279167,33.14854794520548,33.83320113314448,0.6846531879389985
"Local number, Ni-70, near Ransomville NY",43.21894444,-78.9122222,3.022362637362637,3.034930747922437,0.012568110559799894
"Local number, Ni-869, at Shawnee NY",43.12777778,-78.841,0.5636712328767124,1.1243013698630138,0.5606301369863014
"Local number, O-2271, Myers Grove NY",41.4436111,-74.60638889,6.627835616438356,6.471178082191781,-0.15665753424657503
"Local number, O-2288, Town of Montgomery NY",41.5743611,-74.14927778,4.683479452054795,3.69372602739726,-0.9897534246575348
"Local number, Od-1825, Camillus NY",43.04538889,-76.3013056,12.162328767123288,12.210630136986302,0.04830136986301348
"Local number, Od-1833, Camillus NY",43.04538889,-76.3013056,13.157945205479452,13.096493150684932,-0.061452054794520095
"Local number, Oe-1457, Rome NY",43.2075,-75.3925,44.15150684931507,43.43,-0.7215068493150696
"Local number, Oe-1466, Rome NY",43.23294444,-75.3985,3.249150684931507,3.335274725274725,0.08612404034321797
"Local number, Oe-151, at Woodgate NY",43.5203333,-75.1539722,22.3686301369863,21.29717808219178,-1.0714520547945199
"Local number, Og-23, near Hartwick NY",42.6923611,-75.0481111,6.020465753424657,6.121178082191781,0.10071232876712433
"Local number, Ol-20, Barre NY",43.17916667,-78.2680278,20.04364383561644,21.533698630136985,1.490054794520546
"Local number, Ol-27, near West Shelby NY",43.15677778,-78.40363889,40.71002739726028,41.35,0.6399726027397179
"Local number, Ot-1133, near Manchester NY",42.96741667,-77.25288889,2.638794520547945,2.4206027397260272,-0.2181917808219178
"Local number, Ot-900, near Manchester NY",42.97741667,-77.2285556,3.014,3.065454545454545,0.0514545454545452
"Local number, Ow-5013, near Volney NY",43.36352778,-76.38038889,22.354082191780822,22.64745856353591,0.29337637175508746
"Local number, Ow-5014, near Volney NY",43.36352778,-76.38038889,22.577972602739724,22.81292817679558,0.23495557405585643
"Local number, P-1205, at Putnam Lake NY",41.4541111,-73.5533611,2.812986301369863,2.2177624309392265,-0.5952238704306363
"Local number, P-1217, Carmel NY",41.3637222,-73.74875,13.97449315068493,13.238602739726028,-0.735890410958902
"Local number, Re-703, East Greenbush NY",42.5928579,-73.7090083,38.12712328767123,37.25180821917808,-0.8753150684931512
"Local number, Ro-18, Bear Mtn State Park NY",41.3006494,-73.9912515,19.80371508379888,16.51150684931507,-3.2922082344838124
"Local number, Ro-543, at Rockland Lake NY",41.148,-73.9276944,7.615369863013699,6.709972602739725,-0.9053972602739737
"Local number, Sa-1285, Clifton Park NY",42.84638889,-73.7908056,2.5756712328767124,2.091835616438356,-0.4838356164383564
"Local number, Sa-529, Saratoga Springs NY",43.0576111,-73.79752778,41.06625344352617,40.332904109589045,-0.7333493339371273
"Local number, Sb-472, near Kanona NY",42.4124722,-77.34227778,8.89958904109589,8.652958904109589,-0.2466301369863011
"Local number, Se-533, near Romulus NY",42.7297222,-76.88388889,0.1602793296089385,2.4603561643835614,2.300076834774623
"Local number, Se-549, at Montezuma NWR NY",42.9725,-76.7703333,1.5257142857142856,2.442527472527473,0.9168131868131872
"Local number, Sn-730, Schenectady NY",42.81638889,-73.9819444,7.011424657534247,6.57793388429752,-0.433490773236727
"Local number, So-604, at Middleburgh NY",42.5918333,-74.32138889,9.255890410958903,9.142219178082192,-0.11367123287671177
"Local number, St-40, near Brasher Falls NY",44.8178312,-74.7640799,5.843726027397261,5.7435616438356165,-0.10016438356164414
"Local number, St-404, near Louisville NY",44.87116667,-74.9913056,14.784187327823693,14.882328767123289,0.09814143929959585
"Local number, Sv-535, Woodbourne NY",41.75675,-74.6013611,9.164060773480662,8.88758904109589,-0.2764717323847723
"Local number, Sy-706, near Burdett NY",42.45288889,-76.7748056,6.527369863013698,7.010027397260274,0.48265753424657554
"Local number, Sy-722, in FLNF nr Reynoldsville NY",42.4838333,-76.7993333,32.17607508532424,32.766027397260274,0.589952311936031
"Local number, Ti-891, near Spencer NY",42.20352778,-76.5259444,17.753698630136988,17.385369863013697,-0.3683287671232911
"Local number, Tm-1968, near Slaterville Springs NY",42.38966667,-76.3175,15.106739726027396,15.52476712328767,0.4180273972602748
"Local number, Tm-985, near Ithaca NY",42.48888889,-76.4647222,3.885013698630137,4.484155124653739,0.5991414260236021
"Local number, U-1619, Tillson NY",41.83,-74.06388889,17.301205479452054,16.318109589041097,-0.9830958904109579
"Local number, U-1620, SUNY New Paltz NY",41.74155556,-74.08888889,26.198128491620118,24.999397260273973,-1.1987312313461445
"Local number, W-533, Salem NY",43.17494444,-73.3219444,6.369201101928375,6.202931506849316,-0.16626959507905958
"Local number, We-5020, Yorktown Heights NY",41.2393611,-73.80327778,13.139424657534247,11.780575342465752,-1.358849315068495
"Local number, Wo-4, near Gainesville NY",42.62869444,-78.11863889,12.865777777777778,12.893315068493152,0.02753729071537414
"Local number, Wr-80, Warrensburg NY",43.50044444,-73.7964167,18.07909589041096,16.96531506849315,-1.1137808219178105
"Local number, Wr-84, near Bolton NY",43.54941667,-73.7339722,40.37659340659341,38.10641095890411,-2.270182447689301
"Local number, Ya-180, Dundee NY",42.52880556,-76.974,5.220191780821917,4.521671232876712,-0.698520547945205
M-2 OH,39.8836714,-83.456031,93.46608219178084,75.9370786516854,-17.529003540095445
M-3 OH,39.9611718,-83.43241989,7.543502994011977,7.919632352941176,0.37612935892919896
M-4 OH,39.89922675,-83.5121435,10.384465753424656,9.812904411764706,-0.571561341659951
M-5A OH,39.8978379,-83.48880969,44.095205479452055,45.489411764705885,1.39420628525383
MA-1 OH,41.01172516,-80.7603564,33.396328767123286,32.6977205882353,-0.6986081788879872
"MA-ACW  158 ACTON, MA",42.47011389,-71.4118806,18.78006389776358,17.014082191780822,-1.7659817059827567
"MA-BHW  198 BOURNE, MA",41.6914953,-70.60336388,32.468715083798884,32.85391780821918,0.3852027244202958
"MA-BMW  22R BREWSTER, MA",41.77555556,-70.03027778,30.8227397260274,31.47945205479452,0.6567123287671208
"MA-CGW  138R CHATHAM, MA",41.6836111,-70.0194444,27.715235457063716,27.28293150684932,-0.43230395021439705
"MA-D4W   79R DUXBURY, MA",42.05444444,-70.72638889,9.8959375,9.885753424657535,-0.010184075342465349
MA-FSW  239-0121,41.6337972,-70.5406759,6.091424657534247,6.801808219178082,0.7103835616438356
"MA-HLW   23 HAVERHILL, MA",42.81160556,-71.0116222,12.112362637362637,10.894249291784703,-1.2181133455779332
"MA-LKW   14 LAKEVILLE, MA",41.8745464,-70.9289297,15.062301369863013,14.732608695652171,-0.3296926742108415
"MA-NIW   27 NEWBURY, MA",42.7553722,-70.93948889,5.728916666666667,4.98372602739726,-0.7451906392694063
"MA-NNW   27R NORFOLK, MA",42.09555556,-71.2936111,6.38172602739726,5.806986301369864,-0.5747397260273956
"MA-PDW   23 PELHAM, MA",42.35092399,-72.4025847,17.366109510086456,17.598384279475983,0.23227476938952663
"MA-PHW   16 PETERSHAM, MA",42.485075,-72.2114361,13.801740331491713,12.798876712328768,-1.0028636191629445
"MA-PTW   51 PITTSFIELD, MA",42.46258478,-73.1884366,16.64765840220386,14.93654794520548,-1.7111104569983802
"MA-SDW  253R SANDWICH, MA",41.69027778,-70.4497222,46.55556164383562,48.90383561643836,2.3482739726027404
MA-SDW  525-0109 (MW-126S),41.705421,-70.5260006,98.97175342465754,100.68416438356164,1.7124109589041012
MA-SDW  526-0040 (MW-145S),41.6943657,-70.5204421,28.475043988269796,30.300082191780824,1.8250382035110277
MA-SDW  527-0055 (90MW0063),41.69013249,-70.5201282,15.140794520547946,16.87772602739726,1.736931506849313
"MA-SDW  537-0107 SANDWICH, MA",41.6999823,-70.5177476,95.41523287671232,97.18723287671232,1.7719999999999914
"MA-SHW  275 SEEKONK, MA",41.7873233,-71.2992174,5.867226890756302,5.499534246575342,-0.36769264418096004
"MA-SJW   58R SHEFFIELD, MA",42.06388889,-73.3266667,13.502916666666666,11.737863013698629,-1.765053652968037
